year,week,departament_name,departament_id,province,trends_dengue,prec_2weeks,temp_2weeks_avg,humd_2weeks_avg,target_cases
2023,16,Almirante Brown,16,Buenos Aires,,,,,33
2023,16,Avellaneda,17,Buenos Aires,,,,,33
2023,16,Berazategui,18,Buenos Aires,,,,,97
2023,16,COMUNA 1,1,CABA,,,,,425
2023,16,COMUNA 10,10,CABA,,,,,137
2023,16,COMUNA 11,11,CABA,,,,,91
2023,16,COMUNA 12,12,CABA,,,,,29
2023,16,COMUNA 13,13,CABA,,,,,35
2023,16,COMUNA 14,14,CABA,,,,,71
2023,16,COMUNA 15,15,CABA,,,,,55
2023,16,COMUNA 2,2,CABA,,,,,15
2023,16,COMUNA 3,3,CABA,,,,,29
2023,16,COMUNA 4,4,CABA,,,,,86
2023,16,COMUNA 5,5,CABA,,,,,25
2023,16,COMUNA 6,6,CABA,,,,,15
2023,16,COMUNA 7,7,CABA,,,,,106
2023,16,COMUNA 8,8,CABA,,,,,89
2023,16,COMUNA 9,9,CABA,,,,,180
2023,16,Campana,21,Buenos Aires,,,,,2
2023,16,Cañuelas,22,Buenos Aires,,,,,2
2023,16,Escobar,24,Buenos Aires,,,,,12
2023,16,Esteban Echeverría,25,Buenos Aires,,,,,29
2023,16,Ezeiza,27,Buenos Aires,,,,,4
2023,16,Florencio Varela,28,Buenos Aires,,,,,39
2023,16,General Las Heras,29,Buenos Aires,,,,,1
2023,16,General Rodríguez,30,Buenos Aires,,,,,1
2023,16,General San Martín,31,Buenos Aires,,,,,50
2023,16,Hurlingham,32,Buenos Aires,,,,,6
2023,16,Ituzaingó,33,Buenos Aires,,,,,10
2023,16,José C. Paz,34,Buenos Aires,,,,,3
2023,16,La Matanza,35,Buenos Aires,,,,,140
2023,16,La Plata,37,Buenos Aires,,,,,9
2023,16,Lanús,36,Buenos Aires,,,,,33
2023,16,Lomas de Zamora,38,Buenos Aires,,,,,35
2023,16,Luján,39,Buenos Aires,,,,,1
2023,16,Malvinas Argentinas,41,Buenos Aires,,,,,26
2023,16,Merlo,43,Buenos Aires,,,,,41
2023,16,Moreno,42,Buenos Aires,,,,,20
2023,16,Morón,44,Buenos Aires,,,,,59
2023,16,Quilmes,47,Buenos Aires,,,,,78
2023,16,San Fernando,48,Buenos Aires,,,,,11
2023,16,San Isidro,49,Buenos Aires,,,,,26
2023,16,San Miguel,50,Buenos Aires,,,,,8
2023,16,San Vicente,51,Buenos Aires,,,,,1
2023,16,Tigre,52,Buenos Aires,,,,,10
2023,16,Tres de Febrero,53,Buenos Aires,,,,,129
2023,16,Vicente López,54,Buenos Aires,,,,,39
2023,16,Zárate,55,Buenos Aires,,,,,2
2023,17,Almirante Brown,16,Buenos Aires,,,,,18
2023,17,Avellaneda,17,Buenos Aires,,,,,13
2023,17,Berazategui,18,Buenos Aires,,,,,55
2023,17,COMUNA 1,1,CABA,,,,,205
2023,17,COMUNA 10,10,CABA,,,,,54
2023,17,COMUNA 11,11,CABA,,,,,45
2023,17,COMUNA 12,12,CABA,,,,,15
2023,17,COMUNA 13,13,CABA,,,,,6
2023,17,COMUNA 14,14,CABA,,,,,18
2023,17,COMUNA 15,15,CABA,,,,,34
2023,17,COMUNA 2,2,CABA,,,,,5
2023,17,COMUNA 3,3,CABA,,,,,16
2023,17,COMUNA 4,4,CABA,,,,,32
2023,17,COMUNA 5,5,CABA,,,,,12
2023,17,COMUNA 6,6,CABA,,,,,7
2023,17,COMUNA 7,7,CABA,,,,,55
2023,17,COMUNA 8,8,CABA,,,,,50
2023,17,COMUNA 9,9,CABA,,,,,75
2023,17,Campana,21,Buenos Aires,,,,,3
2023,17,Escobar,24,Buenos Aires,,,,,2
2023,17,Esteban Echeverría,25,Buenos Aires,,,,,19
2023,17,Ezeiza,27,Buenos Aires,,,,,5
2023,17,Florencio Varela,28,Buenos Aires,,,,,11
2023,17,General Rodríguez,30,Buenos Aires,,,,,1
2023,17,General San Martín,31,Buenos Aires,,,,,19
2023,17,Hurlingham,32,Buenos Aires,,,,,2
2023,17,Ituzaingó,33,Buenos Aires,,,,,8
2023,17,José C. Paz,34,Buenos Aires,,,,,4
2023,17,La Matanza,35,Buenos Aires,,,,,86
2023,17,La Plata,37,Buenos Aires,,,,,5
2023,17,Lanús,36,Buenos Aires,,,,,13
2023,17,Lomas de Zamora,38,Buenos Aires,,,,,14
2023,17,Malvinas Argentinas,41,Buenos Aires,,,,,11
2023,17,Marcos Paz,40,Buenos Aires,,,,,1
2023,17,Merlo,43,Buenos Aires,,,,,28
2023,17,Moreno,42,Buenos Aires,,,,,8
2023,17,Morón,44,Buenos Aires,,,,,18
2023,17,Pilar,45,Buenos Aires,,,,,4
2023,17,Quilmes,47,Buenos Aires,,,,,38
2023,17,San Fernando,48,Buenos Aires,,,,,3
2023,17,San Isidro,49,Buenos Aires,,,,,7
2023,17,San Miguel,50,Buenos Aires,,,,,2
2023,17,Tigre,52,Buenos Aires,,,,,1
2023,17,Tres de Febrero,53,Buenos Aires,,,,,46
2023,17,Vicente López,54,Buenos Aires,,,,,17
2023,17,Zárate,55,Buenos Aires,,,,,1
2023,18,Almirante Brown,16,Buenos Aires,,,,,6
2023,18,Avellaneda,17,Buenos Aires,,,,,10
2023,18,Berazategui,18,Buenos Aires,,,,,30
2023,18,COMUNA 1,1,CABA,,,,,175
2023,18,COMUNA 10,10,CABA,,,,,56
2023,18,COMUNA 11,11,CABA,,,,,32
2023,18,COMUNA 12,12,CABA,,,,,11
2023,18,COMUNA 13,13,CABA,,,,,15
2023,18,COMUNA 14,14,CABA,,,,,24
2023,18,COMUNA 15,15,CABA,,,,,26
2023,18,COMUNA 2,2,CABA,,,,,9
2023,18,COMUNA 3,3,CABA,,,,,9
2023,18,COMUNA 4,4,CABA,,,,,40
2023,18,COMUNA 5,5,CABA,,,,,18
2023,18,COMUNA 6,6,CABA,,,,,10
2023,18,COMUNA 7,7,CABA,,,,,50
